ba xuân,three springs
bác đồng,Uncle dong
bạc mẫu,sample silver
bạc mệnh,silver par
bách chiến,perpetual war
"Bạch Hàm, Như Hoành","Bach Ham, Nhu Hoanh",isSuper
bách hí,cynical
bạch oan,white injustice
bạch,White
Bạch,White,isSuper
bài sai,wrong post
bài vị,tablet
bài vị,tablet
bài vị,tablet
Bàn Cổ,Pangu,isSuper
bạn đảng,party friends
bàn hoàn,finish table
bạn kim lan,friend kim lan
bản sư,master copy
bạn tác,co-worker
bán tử,half-death
"bằng bay, côn nhảy","by flying, jumping"
bạng duật,friend
bằng hữu chi giao,friends and family
bảng lảng bơ lơ,sloppy board
băng nhân,ice multiplier
bảng thu,collection table
bảng trời,sky board
bảng vàng,gold board
bảng xuân,spring board
bằng,plain
báo phục,revenge
báo ứng,recompense
bát bửu,bowl buu
bát đồng,copper bowl
bất tài đồ thơ,incompetent poet
Bát tiên,Eight Immortals,isSuper
Bát trận tân phương,New Western Eight Battles,isSuper
bâu,Bau
bậu,you
bầu,gourd
bay buộc,forced flight
bấy nay giả dối,now lie
bể dâu,strawberry tank
bẻ liễu,break willow
bẻ quế cung thiềm,break cinnamon bow
bệ từ,pedestal
bê,calf
bệ thiều,pedestal
bèo bọt,duckweed
bĩ bàng,scornful
bỉ sắc tư phong,scorpion
bỉ thử nhất thì,the most stubborn
bia hạ mã,low code beer
biếm quyền,satire
biên đình,borderline
biển kỳ,sea ​​flags
biền mâu,borderline
biện oan,justification
biên phong,borderline
biên quan,border
biền thân,borderline
biên thư,correspondence
biếng rằng,lazy that
biêu,show
bình bồng,bottle
binh cách,military way
bình chương,comment chapter
bình cư,settle down
binh đáo quan thành,military corps
binh di,soldiers
bình địa ba đào,three peaches
bình nam ngũ hổ,Binh Nam Five Tigers
Bình nguyên quân,Plain Army,isSuper
bình Phiên,Binh Session,isSuper
bình tặc,Binh Thief
bình thành,calm down
bình thuỷ hữu duyên,charming vase
bình thuỷ tương phùng,water bottle similar to Phung
binh uy,Binh Uy
bình,jar
bình,jar
bồ hòn,dove
bồ liễu,willow
bỏ rèm,remove the curtain
bõ,boo
bọc da,leather cover
bôi bàn,smear the table
bồi yến,cow's nest
bôn chôn,buried
bôn đào,bum
bôn trình,conflagration
bóng hạc xe mây,cloud crane ball
bóng hồng,pink ball
bóng nga,Russian ball
bóng nga,Russian ball
bóng tang,mourning ball
bóng thung,ball valley
Bồng,Bong,isSuper
bữa huân,dinner
bụi hồng,rose bush
bụi hồng,rose bush
bưng mắt bắt chim,catch a bird with eyes
buồn no,sad
buồng thêu,embroidery room
bút thiên nhiên,nature pen
ca ca,ca ca
cá chậu chim lồng,fish pot bird cage
cá lạnh đông câu,frozen fish
ca nhi,song
cá nước duyên ưa,charming water fish
cà sa,coffee
Các Đằng,The Dang,isSuper
cải nhậm,reformed
cầm cờ (cầm kỳ),holding the flag (holding the flag)
cầm đường,hold the way
cầm đường,hold the way
cam đường,sugar oranges
cầm giao,handover
Cam La,Cam La,isSuper
cầm sắt,iron grip
cẩm tường,wall
cân đai,belt scale
cạn khan,dry up
can liên (liên can),linked (involved)
"can, chi","can, chi"
Cang Mục (=Bản Thảo Cương Mục),Cang Muc (=Draft Cuong Section),isSuper
cánh bằng,equal wings
cánh hồng,rose petals
cánh hồng,rose petals
cảnh may,sewing scene
cảnh suyền,meditation scene
cành thiên hương,heavenly branches
canh thiếp,card
cao dày,tall and thick
Cao đình,High Court,isSuper
cao phụ,high school
cảo táng,burial
cao thâm,tall
cảo thơ,poem
cảo thơm (kiểu thơm),fragrant dumplings (fragrant style)
cặp kê,millet
cát lầm ngọc trắng,white pearl sand
cậu thị,Uncle Thi
Cẫu,Cuckoo,isSuper
câu,sentence
cày mây câu nguyệt,plowing clouds
"cây quỳnh, cành giao","quince tree, branches"
cây tỳ,sycamore
chăm chắm,take care
chàm đổ,indigo
chân chỉ hạt trai,pearl thread
chăn dân,shepherd
chân hề,clown feet
chân hư,bad leg
chẩn mễ,diagnosis
chẩn thải,diagnosis
chân,foot
chẳng đã,not yet
chăng khứng,do you want to?
chẳng phen,no problem
chẳng phen,no problem
chàng Tiêu,Tieu guy,isSuper
chánh tiết,righteousness
chấp kính,respect
chấp kinh,paranoia
chấp nhứt,exclusive
chấp uy,disobeying
Châu Diệc,Chow Chow,isSuper
Châu Dương,Chau Duong,isSuper
Châu Thai,Chau Thai,isSuper
chậu úp,pot upside down
châu,Asia
chế khoa,science
chế nghệ,processing technology
chén kèo,truss cup
chén mồi,bait cup
chén tẩy trần,cleansing cup
chén tương,soy sauce cup
cheo,cheol
chỉ dắt tơ trao,just pull the thread to give
chỉ hồng,pink thread
"chí tái, chí tam","chi re, chi tam"
chi thất,cost
chỉ,only
chi,spend
chia bào,cell division
chia bâu,split up
"chích, đầm","sting, dress"
chiếc bách,cypress
chiếc nha,dental car
chiêm,contemplation
chiền chiền,wars
chiềng,gongs
chiêng,gong
chiêu an,tips
chiêu ấn,seals
chiêu hồn,evoke
chiêu phủ,witchcraft
Chiêu Quân,Pacemaker,isSuper
chiếu tâm,mind projection
chiêu,tricks
chín chữ cù lao,nine letters islet
chín chữ,nine letters
chín suối,nine streams
chín trăng,nine moons
chín trùng,ripe
chỉn,correct
chinh an,peace
chính chuyên,major
chính pháp thị tào,official dharma market
chính thanh,main bar
chịu đi,bear it
cho bề,for surface
chốc mòng,momentary
chòm tàng xuân,Spring Constellation
chư công,Duke
chữ cù,letter tick
chữ đồng,copper letters
chủ tân,new owner
chữ thì,letter then
chu tuyền (chu toàn),cycle (prudent)
chữ,letter
"chua cái, chua con","Sorcerer, sour child"
chưa hãn,not yet
chung thân,life together
chung thiên,Chung Thien
"chuông vạn, ngựa nghìn","thousand bells, thousand horses"
chuông vàng,Goldring
cô bồng,she carried
cơ duyên,chance
cố gia,fortification
cố nhân,try's
cố quốc tha hương,exiled old country
cố quốc,ancient kingdom
"cổ thư, cổ hoạ","ancient books, ancient paintings"
cờ tiệp,chess
cơ trời,God damn it!
cô và quả,aunt and fruit
cỡi kình,riding glasses
 cỗi xuân,spring
con én đưa thoi,the swallow gave me a shuttle
con nước,a tide
côn quang,Cone Quang
côn quang,Cone Quang
côn quyền,Kung Fu
công chính,righteousness
Công chúa Ngũ Long,Princess Five Dragons,isSuper
công khoá,public key
công nha,public servants
công phu lỡ làng,elaborately miss the village
công tải,work load
công tào,public works
cột huyền bảng,hypothetical column
cốt nhục tử sinh,mortal flesh and blood
cốt nhục,humiliation
cù lao,isle
cù mộc,tickle wood
cửa bồ đề,Bodhi door
cửa không,no door
cửa Lưu khi khép,Save door when closed,isSuper
cửa thoi,shuttle door
cựa trình,stage
cửa trời,heaven's door
của vất vơ,of the waste
cửa viên,gate
cửa Võ (Vũ môn),Gate of Martial Arts (Vu Mon),isSuper
cúc hương,chrysanthemum
cực phẩm tể thần,God's Ultimate
cung chiêu,bow technique
cung hoa,flower bow
cung mệnh,destiny
cung nga,bow
"cung Quảng, ả Hằng","Cung Quang, Mrs. Hang",isSuper
cung Quảng,Palace of Quang,isSuper
cung quế xuyên dương,cinnamon bow cross ocean
cung thiềm,bow
cung tiêu,supply and spend
cung trang,palace
cũng vầy,as well
cùng xin viện lề,let's ask for help
cùng xuôi nỗi thảm,together with the tragedy
"cung, thương","bow, spear"
cương thường,normal
cưu dạ,take care
cửu già,old age
cửu nguyên,Nine Yuan
Cửu Nguyên,Cuu Nguyen,isSuper
cửu trùng thiên,Nine Heavens
cứu tử,save death
cửu tuyền,Jiuquan
dạ dài,long stomach
"dạ Sở, bụng Tần","Ye Chu, belly of Qin",isSuper
"Dặc, Bình","Dac, Binh",isSuper
dăm băng,ice chips
dặm hồng,pink mile
dặm phần,mile part
dặm rừng,forest miles
dặm xanh,green mile
dậm,stamp
dân dã,folk
dẫn điền,guide fill
dần lân,gradually
dân mục,nomad
dẫn nhàn,leisurely lead
danh tôi,my name
danh viên,member
dâu nam giản,simple male strawberry
dấu thỏ đường dê,goat road rabbit mark
dấu xe ngựa,carriage sign
dầu,oil
đáy bề mò kim,the bottom of the needle surface
dậy dàng,wake up easily
dãy hồi lan,row of back orchids
dây loan,rope
dây oan,wrongful rope
dẹp loàn,clean up
dì gió,wind aunt
di hài,remains
di hình,move picture
di luân,diyroll
di tài,talent
di trú,immigrant
"Di, Tề","Di, Qi",isSuper
diện kiến,face-to-face
diện tiền,cash
Diêu cữu,Damn,isSuper
Diêu đường,Way of the road,isSuper
dịp chầy,the occasion
doành ngân,business
doành,business
dốc trang,page slope
dốc,slope
doi,doi
dồi,sausages
dong cho,dong cho
dòng khoản,account line
dòng thu,revenue stream
du nhạc,music travel
du quan,travel
du thần,travel god
dũ xuất dũ kì,good luck
duềnh ngân,Duong Ngan
duềnh quyên,bravery
dùi sương,mist stick
dưới trướng,under the command
dưới tùng,under the pine
dưỡng dục,nurture
dương hoà,yang peace
dường lôi,seems to be thunder
Dương nhạc,Music,isSuper
Dương quan,Yang Quan,isSuper
dưỡng sinh,Ayurvedic
dưỡng thân,body care
dưỡng tử,euthanasia
duyên bình,grace
duyên cầm sắt,iron charm
duyên Đằng,grace Dang,isSuper
duyên đồ hộ tống,escort charm
đà đao,dagger
đa đoan,most presentable
đắc hiếu,filial piety
đắc nhân,benevolent
đắc nhân,benevolent
đắc trung,get middle
đai cân,weight belt
đại cát,great Sand
"đại cổ, phú thương","ancient, rich"
đại đăng khoa,university
đãi đằng,treat side
Đại Danh,Dai Danh,isSuper
đài dinh,Dai Dinh
đại doanh,big business
Đài dương,Radio,isSuper
đại gia,rich man
đài gián,spy station
đại khoa,university
đãi ngọc,treat jade
đại quan lễ phục,official dress code
đại tuần,great week
đàn tràng,Dandelion
đan trì,dan tri
đàn việt,Vietnamese dan
đãng bình,peaceful
đăng san,Sign up
đảng sơn đài,Shantai party
"Đảng Tiến, Đông Sơ","Party of Tien, Dong So",isSuper
đạo hằng,Taoism
đạo hoả,fire
đào lý,Dao Li
đào nguyên,digging
đào nguyên,digging
đạo nhân,humanitarian
đạo thanh,Dao Thanh
đao,knife
đạp thanh,pedal bar
đất sụt trời sập,The earth fell and the sky fell
đầu cây rắc phấn,The top of the tree is sprinkled with chalk
đầu gạc ốc bươu,snail head
đầu hà,head ha
đầu thang,top of ladder
Đậu thị,Bean market,isSuper
đáy bề mò kim,the bottom of the needle surface
đáy giếng thang lầu,bottom of stairs well
đẩy xe,trundle
đề binh,Debating
đề huề,draw
đệ nhất tiểu thư,first lady
đệm thuý,cushion
đen bạc,silver black
đèo bòng,Bong pass
đeo đai,wear a belt
"địa ngục, thiên đường","Hell, Heaven"
điềm hùng,heroic omen
điểm tuyết,snow spot
điện lệ,electricity rate
điển nghi,dictionary
diện tiền,cash
điền viên,Filler
đình cao,high family
đỉnh chung,common peak
đỉnh chung,common peak
đình liệu,suspension
định tỉnh,determine province
đình tử,family death
đỉnh,top
Đô đường,Street City,isSuper
đố lá,leaf quiz
đô ngự sử,imperial capital
đỗ quyên,rhododendron
đoản biểu,short statement
đoạn trường,field segment
đòi cơn,claim
đòi cuộc đòi đàn,claim the herd
đôi đức sinh thành,twin virtues born
đôi giòng nhường pha,two streams give way
đòi phen,ask for money
đôi quả một tay,double fruit one hand
đời thúc quý,end of life
đồng bào,people
đổng binh,comrades-in-arms
Đổng công,Dong Dong,isSuper
đồng cốt,medium
đông cung,east palace
động địa kinh thiên,earthquake earthquake
động dong,Dong Dong
động khoá nguồn phong,wind source lock
đông lân,Dong unicorn
đông ly,Dong Ly
đồng môn,fellow subject
đổng nhung,Dong velvet
đồng niên,coeval
đông quân,large army
đông sàng,Freeze
đồng sinh,comrades
đông Tấn tây Tần,East Jin West Qin,isSuper
đồng thân,comrades
đồng thất,copper furniture
đồng tịch đồng sàng,co-chairman willingly
đồng từ,synonyms
Đồng Tử,Dong Tu,isSuper
Đồng tước,Bronze baron,isSuper
đồng,copper
Đức Tông,Duc Tong,isSuper
đuốc hoa,flower torches
đường chim,bird's way
Đường cung,Supply curve,isSuper
đường khúc kỉnh,meandering road
đường lại,way back
đường mây,cloud road
đường triều thái bảo,Taibao Road
êm dằm,smooth
én hộc,swallows
gác kinh,guard
gấm ngày,brocade day
gay,gay
ghe phen,train
ghềnh Thái,Thai rapids,isSuper
giá áo túi cơm,rice bag shirt price
gia biến,variable
Gia Cát,Zhuge Liang,isSuper
gia hào,Date trench
gia hương,family home
gia mang,family
gia pháp,family law
gia quan,family mandarin
gia thần,liege
gia thất,family
Gia Tĩnh,Gia Tinh,isSuper
"gia, nương","family, lady"
giấc hồ,sleep
giấc hoè,sleep
giặc Thát,Thach's enemy,isSuper
giấc xuân,spring sleep
 giai âm,melodies
giải binh,disarm
giải cấu tương phùng,matching deconstruction
giãi dề,say goodbye
giải kết,finale
giai ngẫu,conjugal
giải phiền,distraction
giám sinh,Superintendent
gián viện,cockroaches
giang tân,Jiang Xin
Giang Yêm,Giang Yen,isSuper
giao canh,guard duty
giao kề,adjacent
"giao, sách, trùng","delivery, book, duplicate"
giẽ run,run away
giếng cúc,chrysanthemum well
gieo cầu,sowing a bridge
giết người không dao,kill without a knife
giờ thiên ân,hour of grace
giới trượng,scepter
giọt hồng,pink drops
giọt nước cành dương,poplar water drop
giọt rồng,dragon drop
gỡ vào lối sinh,remove the birth path
gối sách,book pillow
gót lân,unicorn heel
gửi mai,send tomorrow
gương nga,Russian mirror
gương trời,sky mirror
gương vỡ lại lành,broken mirror heals
hà châu,Ha Chau
Hạ Cơ,Ha Co,isSuper
hạ cố,condescending
hạ công,take down
hạ đường,down the road
hạ liêu,low dose
hạ tình,fall in love
hạ tứ,lower quartet
hạ từ,lower word
hà y,hey
hạc nội,internal cranes
hắc vận,bad luck
hai bảy,twenty seven
hai câu này ý nói,What do these two sentences mean?
hải đạo,sea ​​route
hải đường là ngọn đông lân,Begonia is the top of the eastern unicorn
hai Kiều,Hai Kieu,isSuper
hai kinh,two sutras
hai lần cáo thú,twice confessed
"hại nhân, nhân hại","harm, harm"
hai rằm,two full moon
hải tần,sea ​​frequency
hai tiên,two fairies
hài văn,comedy
hẩm hút tương rau,smoked vegetable sauce
Hàm đan,Knitting jaws,isSuper
Hàn Dũ,Han Du,isSuper
hàn gia,Han family
hàn huyên,Korean
hàn mặc,welding wear
hàn ôn,Welding
hàn song phong nguyệt,Han Song Phong Nguyet
hàn thực,real welding
Hán và Tần,Han and Qin,isSuper
hàn,weld
Hàng Châu,Hangzhou,isSuper
hàng khúc hạm,flagship row
Hằng Thuỷ,Hang Thuy,isSuper
hành biên,border patrol
hành cước,freight
hành lang,lobby
hanh Nang,Hanoi,isSuper
Hạnh Ngươn,Hanh Nguon,isSuper
hành viện,practice hospital
Hàn san,Han san,isSuper
hào hoa,pompous
hạt mưa,raindrops
hậu đường,apse
Hầu Loan phụng,Hou Luan Phung,isSuper
hậu tập,behind-the-scenes
hậu tình,after love
hậu tra,aftercare
hay ghét hay thương,hate it or love it
hề,clown
hiển linh,epiphany
hiên môn (hoặc viên môn),veranda (or member)
hiến phù,donation
hiếu sinh,filial piety
hiếu sự,filial piety
hiểu trang,understand page
hiếu trung,filial piety
hiếu tử,filial piety
hồ cầm một trương,Ho Chi Minh City
hồ cầm,cello
hồ điệp,Phalaenopsis
họ Hoàng,surname Hoang,isSuper
hồ linh,lake spirit
"hổ phụ, lân nhi","sub-tiger, unicorn"
Hồ phục,Restored,isSuper
hồ sơn,Son Lake
hồ thỉ,the lake
Hồ trần,bare lake,isSuper
Hồ Việt nhứt gia,The most Vietnamese lake,isSuper
Hồ Yết,Ho Yet,isSuper
hoả bài,fire card
hoa bào,flowers
hoạ chí vô đơn,single-minded painting
Hoá công,Chemistry,isSuper
"hoa cười, ngọc thốt","smiling flowers, jade"
hoa đào cười với gió đông,Peach blossom smiles with the east wind
hoa đình,family flower
hoa lê,pear flower
hoà Man,Peace Man,isSuper
hoá nhi,chemistry
hoa quan,flowers
hoà thân,get along
hoàn hôn ngự tứ nghênh thân,Return to the throne and welcome the body
hoàn hôn,complete marriage
Hoàn tình,Complete,isSuper
"hoàn, a hoàn, đòi","refund, refund, claim"
hoàn,complete
"Hoàng Diêu, Tử Nguỵ","Hoang Dieu, Zi Wei",isSuper
Hoàng Hạc,Yellow Crane,isSuper
hoàng lương,royal salary
Hoàng Sào,Hoang Sao,isSuper
học sĩ,maester
hồi bái,return
hội đào,peach festival
hội ngộ chi kỳ,period reunion
hội ngộ,meet
hỏi phăn,ask
hồi trang,return page
hơi tử khí,death gas
hối,repent
hôm tăm tạm ngộ,Goodbye day
hồn mai,tomorrow's soul
"hồn quế, phách mai","cinnamon soul, apricot soul"
hồng mai,pink apricot
hồng nhan,pink face
hồng quần,pink pants
hồng quân,Red Army
hồng vân,pink clouds
huân,huan
hùm sói,Wolf Lobster
hùng bi,heroic
hùng cứ,heroic
hung phương,ferocious
hương đăng bày án,Huong posted judgment
hương lân,Phosphorus
hương lửa ba sinh,fire incense three births
hương ngọc,jade incense
hương thân,incense
hương thề,incense
hữu tam bất hiếu,filial piety
hữu thất,property
huyên đình,family
huyện tể,district
huyện thành,city ​​district
huyện vụ,district service
"Huỳnh kim, Dã hạc","Huynh Kim, Wild Cranes",isSuper
"Huỳnh liên, huỳnh bá, huỳnh cầm","Huynh Lien, Huynh Ba, Huynh Cam",isSuper
huỳnh tuyền,fluorescence
kẻ cắp gặp bà già,thieves meet old woman
kẻ Việt người Tần,Vietnamese and Qin people,isSuper
kèo (tiếng cổ),truss (ancient language)
keo loan,glue
kết cỏ ngậm vành,rims of grass
"kết thái, trương đăng","ending Thai, Truong Dang"
khá tua,quite old
khắc cờ,engrave flag
khắc xương ghi dạ,carved bones
khách luống lữ hoài,wandering guests forever
khách man,guest man
khai phong,open door
khai phục,recover
khai táng,burial
khâm ban,thank you
khâm kỳ,Kham Ky
khâm liệm,shroud
khâm thiên giám,Kham Thien Giam
khấu đầu bách bái,kowtowing bai bai
Khấu quân,Kieu army,isSuper
khi không,when not
khí ngoạn kim ngân,spectacular gas honeysuckle
khi quan,when looking at
khí sinh,life gas
khổ tận cam lai,miserable forever
"khoá xuân ở đây là khoá kín tuổi xuân, tức cấm cung, tác giả mượn điển cũ để nói lóng rằng","The spring course here is the closed spring lock, ie the forbidden palace, the author borrowed the old dictionary to slang that"
khoản trà,tea account
khóc măng,cry
khốc quỷ kinh thần,Nervous Devil
khôi khoa,Faculty of Science
khởi nạn Mai gia,launch Mai Gia,isSuper
khởi thân,initiation
khối tình,love block
không hoà mùi chi,do not mix smell
khúc nôi,cradle
khuê bổn,lewd
khuê khổn,miserable
khuôn trăng,moon mold
khuôn vàng,gold mold
khương thang,Khuong Thang
khuyên giáo,advise
"khuyển, ưng","dog, love"
khuynh thành,presumption
kì,period
kiến nghĩa bất vi vô dũng dã.( Luận ngữ),Definition of real non-violent bravery. (The Analects),isSuper
kiện nhi,lawsuit
kiên trinh,virginity
Kiệt Trụ,Kiet Tru,isSuper
kiều tử,overseas Vietnamese
kim hoàn,jewellery
kim ngân,honeysuckle
kinh địa,meridian
kinh lạc,meridians
kinh luân,prayer wheel
"kình ngạc Hai giống cá to, dữ, thường được dùng để chỉ những tay kiệt hiệt trong đám giặc giã","amazing Two big, fierce fish, often used to refer to the talented hands in the battle group",isSuper
kinh quốc,Kinh Quoc
Kinh sư,scribes,isSuper
ký chú đinh ninh,signed note dinging
Lã Bất Vi,La Bo Vi,isSuper
lá hươu,deer leaves
lạc nhạn đài,lost in the sun station
Lại bộ,Again,isSuper
lại khoa cấp sự,back to the emergency department
lai sinh,hybrid
"lại tệ, dân tình","bad again, people"
Lam Điền,Lam Dien,isSuper
lâm kỳ,Forest period
lắm nau,so much
Lâm Thanh,Lam Thanh,isSuper
Lan Đình,Lan Dinh,isSuper
lan huệ,lily of the valley
lân nhi,unicorn
lan sương,frost spread
lân tuất,unicorn
lăng đăng,mausoleum
lang miếu,shrine
lang quân,wolf army
lang,lang
Lãng,Lang,isSuper
lão nô,old slave
lạp hoàng,Lap Hoang
lầu bậc,stairs
lầu hồng,pink floor
lầu hồng,pink floor
lậu,contraband
lây dây,wire transmission
lễ chiêu,ceremony
lễ đơn,single ceremony
lễ nhạn,feast day
lễ sính,birthday
lễ tâm,ceremony
lễ tiên bình hậu,the first peace ceremony
lễ tơ hồng,pink silk festival
lệ,rate
lệnh tiễn,farewell orders
lệnh tiễn,farewell orders
lèo,leo
lét chừng,watch out
lét,let
Lịch thành,City calendar,isSuper
liễm dung,lenient
"Liêm, Lạc","Liem, Lac",isSuper
liễu bồ,willow
liêu hữu,Lieu Huu
liều mình,risked
linh cữu,coffin
linh đời,life spirit
lĩnh lược,strategy
linh sàng,ready to go
linh vị,spirituality
lở đỉnh lấp dòng,avalanche fills the line
lò hoá công,chemical kiln
lò lửa mũi lông,feather nose furnace
lộ,reveal
loà mây,cloud species
loan hoàng,Loan Hoang
loan phòng,room loan
"loan phượng, uyên ương","phoenix, love"
lôi la,drag
lời non nước,watery words
lời sắt son,irony words
lơn,big
long côn,long stick
long đình,Long Dinh
"Long hạm, Diêu môn","Dragon ship, Yaomen",isSuper
lông phượng gót lân,phoenix feather
lòng quê,country heart
lộng quyền phi vi,blasphemy
lòng tên,please name
Long tuyền,Longquan,isSuper
lư diệp,eucalyptus
Lữ Hậu,Lu Hau,isSuper
Lư san,Lu San,isSuper
lửa binh,fire soldier
lửa lòng,heart fire
luật Đường,Law of the Road,isSuper
lục bộ,six sets
lục hồng,pink green
"Lục nhâm, Lục giáp","Luc sip, Luc armor",isSuper
lục ố vàng pha,yellow hexagon
"Lục quân, Tứ vật","Army, Four Objects",isSuper
lục trình,schedule
lưng túi gió trăng,moon wind bag back
lược thao,sports comb
Lương đài,Salary,isSuper
lương đống,big salary
lương nhân,salary
luông tuồng,frivolous
lý ngư,Ly Ngu
mã bài,post code
mã đầu,first code
mã đương,equivalent code
mã gấm,brocade code
mách mao,tip
mạch tuệ,wisdom circuit
mạchTương,Circuit Similar,isSuper
mai bồng,tomorrow
mai câu,tomorrow
mai chước,tomorrow
"mai cốt cách, tuyết tinh thần","skeleton, spirit snow"
mai điểu,bird bird
mai hình tú bộ,Tutu shaped apricot
Mai huynh,May brother,isSuper
Mai kha,tomorrow,isSuper
man nhân,barbarian
man phương,barbaric
mẫn tiệp,hustler
mang mẻ,bring batch
Mạng Môn,Network Mon,isSuper
mãng,mango
mảng,array
mảnh hương nguyền,cursed incense
mật bài,secret card
mật chỉ,secret only
mặt phấn,chalk face
mật sắc,secret
mắt xanh,blue eyes
máu chảy ruột mềm,soft bowel bleeding
mẫu cữu,mortuary sample
mẫu đơn,form
mây bạc,silver clouds
mây ngàn,thousands of clouds
mây Tần,Qin cloud,isSuper
máy thiêng,sacred machine
máy trời,heaven machine
mây,cloud
mệnh đề,clause
mệnh phụ,Madame
mèo mả gà đồng,copper chicken
Miệng sàm,Smiling mouth,isSuper
minh dương,Minh Duong
minh linh,Minh Linh
minh mị,I'm smart
minh nông,Minh Nong
minh sinh (minh tinh),born (star)
"mộc vị, thần vì","wood taste, god because"
mộc vị,wood flavor
mối tơ thừa,excess silk termites
mòn bia đá,worn stone stele
môn đệ,follower
môn mi,subject
môn quan,mandarin
mộng triệu,dream million
mộng xà,dream snake
một đường sao phúc,a happy star road
mụ già,grannie
mưa tro,ash rain
muôn một,all
Nam Bình,Nam Binh,isSuper
năm bước ra mười,five steps out ten
Nam đình,Nam Dinh,isSuper
nằm giá,lying down
năm mây,cloud year
năm trong,year in
nam tử tu mi,male tu mi
nắng giữ mưa gìn,the sun keeps the rain
nàng Hồng,Miss Hong,isSuper
nằng nằng,persistent
nàng Oanh,Miss Oanh,isSuper
năng văn,literary ability
não nhân,human brain
nạp thái,charge thai
nạp thái,charge thai
nát đá phai vàng,crushed stone fade yellow
nấu chuội,cook bananas
nền lễ sân thi,exam background
nền,background
"nếp tử, xe châu","sticky death, Asian car"
nết đất,earthy
nét ngài,his features
"Nga Hoàng, Nữ anh","Russian Emperor, Queen",isSuper
ngãi tế,economic
ngậm trăng nửa vành,hold the half moon
Ngân hải tinh vi,Sophisticated silver sea,isSuper
ngấn ngọc,pearls
ngận tuỳ,stop depending on
Ngân,Echo,isSuper
ngang tàng,saucy
ngạt ngào,subtle
ngày hoàng đạo,zodiac day
nghi gia,suspect
nghị hình,resolution
nghi môn,skepticism
nghì trời mây,thousands of clouds
nghỉ,Vacation
nghì,thousand
nghĩa nữ,female meaning
nghĩa phụ,father
nghĩa Xuân thu,Meaning of Spring and Autumn,isSuper
Nghiêm Lăng,Nghiem Lang,isSuper
nghiêm quân,strict army
nghiêng nước,water tilt
nghiêng thành đổ nước,inclined to pour water
nghiệp duyên,predestined karma
Nghiêu hoa,Love flowers,isSuper
Nghiêu Thuấn,Yao Shun,isSuper
Nghi Trưng,Nghi Trung,isSuper
ngộ biến tòng quyền,perversion of authority
ngộ biến,perversion
ngõ hạnh,happy lane
"Ngô Khởi, Chu Mãi Thần","Ngo Khoi, Chu Mai Than",isSuper
ngọ môn,Ngo Mon
Ngô,Corn,isSuper
ngô công,peacock corn
ngoài doanh,outside business
ngoại đường,street
ngoại hương,foreign country
ngoại lỵ,foreign town
ngoại nhậm,foreign policy
ngoạn nguyệt,beautiful moon
ngọc đường,sugar jade
Ngọc Hoàn,Ngoc Hoan,isSuper
ngọc kinh,Ngoc Kinh
Ngọc Liên,Ngoc Lien,isSuper
ngọc và châu,pearls and pearls
"ngọc xuyến, kim hoa","Pearl ring, gold flower"
ngòi bãng,nib
ngón dao,knife finger
ngổn ngang gò đống kéo lên,sprawling mounds pulled up
Ngũ bá,Five Bas,isSuper
ngự chúc,king wishes
ngũ cúng,Five offerings
ngũ giới,five precepts
ngư ông,fishman
ngư phủ,fisherman
ngũ quế,five cinnamon
Ngũ sài,Five Sais,isSuper
ngự sử,reigning history
ngũ thục,Five Shus
Ngự Toản; Hồi xuân,Ngu Toan; ,isSuper
ngự tửu,drinking wine
Ngũ Viên,Five Vien,isSuper
ngự,horse
ngựa xe như nước,chariots like water
ngục viện,prison
ngược dân,against the people
người băng,Iceman
người khuê các,sluts
người tang,mourners
Ngưu lang,Taurus,isSuper
ngưu miên,oxen
nguy khoa,critical
nguyên đơn,plaintiff
Nguyên Lượng,Nguyen Luong,isSuper
nhà cầu,toilet
nha dịch,translation dentist
nhà hương,incense house
nhà huyên,the teacher's house
nhà huyên,the teacher's house
nhà huỳnh,home
nhà nghênh tân,welcome home
nha phòng,dental office
nhạc thân,friendly music
nhẫn nay,this ring
Nhạn nhai,Swallow chewing,isSuper
nhân quả,Cause and Effect
nhãn tiền,money label
nhân tình,mistress
Nhan Tử,Nhan Tu,isSuper
nhẫn,ring
nhập bạ,enter contacts
nhất đán phi thường,Extraordinary best
nhật trình,diary
nhất tự,most syllables
nhảy phượng,phoenix dance
"nhảy sóng, hoá long","jump waves, turn dragons"
nhị đào,stamen
nhị độ mai hoa,apricot blossom
nhi nữ,girls
nhị thập tứ hiếu,twenty four filial piety
Nhiêu Châu,Rao Chau,isSuper
nhiêu,how much
nhơn huynh,benevolent brother
nhũ bộ,breast
nhục nhãn nan tri,humiliation
niêm phong,seal
ninh gia,Ninh Gia
níp,nip
nỏ nan,crossbow
no nao,How are you?
nội đao,internal knife
nối dây,wiring
nội đường,inner street
nỗi nhà báo đáp,the journalist replied
nói sòng,talk fair
nội thần,inner god
non mã,young horse
nữ đồng võ sĩ,female martial artist
nữ nhi thường tình,common girl
nữ sức,female strength
nửa sương,half dew
núi băng,ice mountain
nước chảy hoa trôi,flowing water drifting flowers
nước nhược,weak water
Ô Qua,O Qua,isSuper
oan gia,injustice in
oan khí tương triền,unlucky gas future
oan nghiệp,bad karma
"Ôn, Lý","On, Ly",isSuper
Phả đồng,Genealogy,isSuper
phá gia,break family
